"","id","Year","Lg","Tm","W","L","T","Div. Finish","Playoffs","PF","PA","PD","Coaches","AV","Passer","Rusher","Receiver","Pts...17","Yds...18","Pts...19","Yds...20","T/G","Pts±","Yds±","out of","MoV","SoS","SRS","OSRS","DSRS"
"413","8",1973,"NFL","Detroit Lions",6,7,1,"2nd of 4",NA,271,247,24,"McCafferty","Taylor","Munson","Taylor","Sanders",13,13,12,13,13,13,11,26,1.7,0.3,2,0.8,1.2
"414","8",1972,"NFL","Detroit Lions",8,5,1,"2nd of 4",NA,339,290,49,"Schmidt","Landry","Landry","Taylor","Walton",6,15,17,19,9,10,16,26,3.5,0.9,4.4,4.4,0
"415","8",1971,"NFL","Detroit Lions",7,6,1,"2nd of 4",NA,341,286,55,"Schmidt","Landry","Landry","Owens","McCullouch",3,4,16,11,15,9,5,26,3.9,0.2,4.1,6.5,-2.4
"416","8",1970,"NFL","Detroit Lions*",10,4,0,"2nd of 4","Lost Div",347,202,145,"Schmidt","Taylor","Landry","Farr","Sanders",2,13,2,2,1,2,6,26,10.4,3.7,14,7.4,6.6
"417","9",2021,"NFL","Green Bay Packers*",13,4,0,"1st of 4","Lost Div",450,371,79,"LaFleur","Adams","Rodgers","Dillon","Adams",10,10,13,9,3,10,7,32,4.6,-0.2,4.4,3.5,1
"418","9",2020,"NFL","Green Bay Packers*",13,3,0,"1st of 4","Lost Conf",509,369,140,"LaFleur","Rodgers","Rodgers","Jones","Adams",1,5,13,9,7,3,6,32,8.8,-1.1,7.7,5.9,1.8
"419","9",2019,"NFL","Green Bay Packers*",13,3,0,"1st of 4","Lost Conf",376,313,63,"LaFleur","Rodgers","Rodgers","Jones","Adams",15,18,9,18,3,9,16,32,3.9,-0.7,3.2,0.6,2.6
"420","9",2018,"NFL","Green Bay Packers",6,9,1,"3rd of 4",NA,376,400,-24,"McCarthy,Philbin","Bakhtiari","Rodgers","Jones","Adams",14,12,22,18,19,19,14,32,-1.5,-1.2,-2.7,0,-2.7
"421","9",2017,"NFL","Green Bay Packers",7,9,0,"3rd of 4",NA,320,384,-64,"McCarthy","Bakhtiari","Hundley","Williams","Adams",21,26,26,22,20,23,27,32,-4,2.1,-1.9,-0.3,-1.6
"422","9",2016,"NFL","Green Bay Packers*",10,6,0,"1st of 4","Lost Conf",432,388,44,"McCarthy","Rodgers","Rodgers","Montgomery","Nelson",4,8,21,22,6,8,16,32,2.8,0.1,2.8,4.9,-2
"423","9",2015,"NFL","Green Bay Packers*",10,6,0,"2nd of 4","Lost Div",368,323,45,"McCarthy","Rodgers","Rodgers","Lacy","Jones",15,23,12,15,10,11,19,32,2.8,2.5,5.3,2,3.3
"424","9",2014,"NFL","Green Bay Packers*",12,4,0,"1st of 4","Lost Conf",486,348,138,"McCarthy","Rodgers","Rodgers","Lacy","Nelson",1,6,13,15,1,3,6,32,8.6,-0.3,8.3,7.9,0.4
"425","9",2013,"NFL","Green Bay Packers*",8,7,1,"1st of 4","Lost WC",417,428,-11,"McCarthy","Sitton","Rodgers","Lacy","Nelson",8,3,24,25,19,16,8,32,-0.7,-2.4,-3.1,0.5,-3.6
"426","9",2012,"NFL","Green Bay Packers*",11,5,0,"1st of 4","Lost Div",433,336,97,"McCarthy","Rodgers","Rodgers","Green","Cobb",5,13,11,11,10,7,9,32,6.1,1.2,7.3,4.9,2.4
"427","9",2011,"NFL","Green Bay Packers*",15,1,0,"1st of 4","Lost Div",560,359,201,"McCarthy","Rodgers","Rodgers","Starks","Nelson",1,3,19,32,2,2,17,32,12.6,-1.2,11.4,11.5,-0.1
"428","9",2010,"NFL","Green Bay Packers*",10,6,0,"2nd of 4","Won SB",388,240,148,"McCarthy","Matthews","Rodgers","Jackson","Jennings",10,9,2,5,4,2,7,32,9.3,1.7,10.9,3.1,7.9
"429","9",2009,"NFL","Green Bay Packers*",11,5,0,"2nd of 4","Lost WC",461,297,164,"McCarthy","Rodgers","Rodgers","Grant","Jennings",3,6,7,2,1,2,1,32,10.3,-2.9,7.4,6.3,1.1
"430","9",2008,"NFL","Green Bay Packers",6,10,0,"3rd of 4",NA,419,380,39,"McCarthy","Rodgers","Rodgers","Grant","Jennings",5,8,22,20,6,14,17,32,2.4,0.5,2.9,4.1,-1.2
"431","9",2007,"NFL","Green Bay Packers*",13,3,0,"1st of 4","Lost Conf",435,291,144,"McCarthy","Favre","Favre","Grant","Driver",4,2,6,11,10,3,5,32,9,0,9,5.7,3.3
"432","9",2006,"NFL","Green Bay Packers",8,8,0,"2nd of 4",NA,301,366,-65,"McCarthy","Kampman","Favre","Green","Driver",22,9,25,12,17,23,13,32,-4.1,-0.4,-4.4,-2.3,-2.1
"433","9",2005,"NFL","Green Bay Packers",4,12,0,"4th of 4",NA,298,344,-46,"Sherman","Driver","Favre","Gado","Driver",22,18,19,7,31,20,11,32,-2.9,-0.8,-3.7,-1.5,-2.2
"434","9",2004,"NFL","Green Bay Packers*",10,6,0,"1st of 4","Lost WC",424,380,44,"Sherman","Favre","Favre","Green","Walker",5,3,23,25,27,11,3,32,2.8,-2.4,0.3,4.3,-4
"435","9",2003,"NFL","Green Bay Packers*",10,6,0,"1st of 4","Lost Div",442,307,135,"Sherman","Green","Favre","Green","Walker",4,4,11,17,14,2,8,32,8.4,-0.3,8.1,6.2,1.9
"436","9",2002,"NFL","Green Bay Packers*",12,4,0,"1st of 4","Lost WC",398,328,70,"Sherman","Green","Favre","Green","Driver",6,12,12,12,1,6,9,32,4.4,-0.8,3.6,2.4,1.2
"437","9",2001,"NFL","Green Bay Packers*",12,4,0,"2nd of 5","Lost Div",390,266,124,"Sherman","Green","Favre","Green","Schroeder",5,6,5,12,5,6,5,31,7.8,-1.1,6.6,4,2.6
"438","9",2000,"NFL","Green Bay Packers",9,7,0,"3rd of 5",NA,353,323,30,"Sherman","Green","Favre","Green","Schroeder",11,15,14,15,20,14,16,31,1.9,0.6,2.5,1.8,0.7
"439","9",1999,"NFL","Green Bay Packers",8,8,0,"4th of 5",NA,357,341,16,"Rhodes","Favre","Favre","Levens","Freeman",10,9,20,19,9,15,16,31,1,0.6,1.6,2.5,-0.9
"440","9",1998,"NFL","Green Bay Packers*",11,5,0,"2nd of 5","Lost WC",408,319,89,"Holmgren","Favre","Favre","Holmes","Freeman",6,5,11,4,28,7,4,30,5.6,-0.6,5,4.3,0.7
"441","9",1997,"NFL","Green Bay Packers*",13,3,0,"1st of 5","Lost SB",422,282,140,"Holmgren","Favre","Favre","Levens","Freeman",2,4,5,7,17,3,6,30,8.8,-1.1,7.7,5.3,2.4
"442","9",1996,"NFL","Green Bay Packers*",13,3,0,"1st of 5","Won SB",456,210,246,"Holmgren","White","Favre","Bennett","Freeman",1,5,1,1,2,1,1,30,15.4,-0.1,15.3,8.7,6.6
"443","9",1995,"NFL","Green Bay Packers*",11,5,0,"1st of 5","Lost Conf",404,314,90,"Holmgren","Favre","Favre","Bennett","Brooks",6,7,4,14,24,5,6,30,5.6,0.4,6,3.5,2.5
"444","9",1994,"NFL","Green Bay Packers*",9,7,0,"2nd of 5","Lost Div",382,287,95,"Holmgren","Favre","Favre","Bennett","Sharpe",4,9,5,6,3,4,8,28,5.9,0.1,6,3.8,2.2
"445","9",1993,"NFL","Green Bay Packers*",9,7,0,"3rd of 5","Lost Div",340,282,58,"Holmgren","Butler","Favre","Thompson","Sharpe",6,19,9,2,17,7,12,28,3.6,-0.4,3.2,2.7,0.5
"446","9",1992,"NFL","Green Bay Packers",9,7,0,"2nd of 5",NA,276,296,-20,"Holmgren","Sharpe","Favre","Workman","Sharpe",17,15,15,23,15,14,16,28,-1.3,-0.3,-1.6,-2.6,1
"447","9",1991,"NFL","Green Bay Packers",4,12,0,"4th of 5",NA,273,313,-40,"Infante","Sharpe","Tomczak","Thompson","Sharpe",22,24,18,10,23,20,20,28,-2.5,-2.3,-4.8,-3.3,-1.4
"448","9",1990,"NFL","Green Bay Packers",6,10,0,"4th of 5",NA,271,347,-76,"Infante","Harris","Majkowski","Haddix","Sharpe",23,20,18,22,27,24,24,28,-4.8,0.6,-4.1,-3.7,-0.4
"449","9",1989,"NFL","Green Bay Packers",10,6,0,"2nd of 5",NA,362,356,6,"Infante","Majkowski","Majkowski","Fullwood","Sharpe",8,6,18,16,9,14,9,28,0.4,-1.3,-1,1,-2
"450","9",1988,"NFL","Green Bay Packers",4,12,0,"5th of 5",NA,240,315,-75,"Infante","Harris","Majkowski","Fullwood","Sharpe",26,24,11,7,25,23,17,28,-4.7,1.4,-3.3,-3.9,0.6
"451","9",1987,"NFL","Green Bay Packers",5,9,1,"3rd of 5",NA,255,300,-45,"Gregg","Anderson","Wright","Davis","Stanley",26,22,11,14,8,22,22,28,-3,-0.4,-3.4,-5.3,1.9
"452","9",1986,"NFL","Green Bay Packers",4,12,0,"4th of 5",NA,254,418,-164,"Gregg","Wright","Wright","Davis","Lofton",25,18,27,12,27,26,16,28,-10.3,0.7,-9.6,-4,-5.6
"453","9",1985,"NFL","Green Bay Packers",8,8,0,"2nd of 5",NA,337,355,-18,"Gregg","Lofton","Dickey","Ivery","Lofton",16,12,15,12,19,18,12,28,-1.1,1.3,0.1,0.1,0.1
"454","9",1984,"NFL","Green Bay Packers",8,8,0,"2nd of 5",NA,390,309,81,"Gregg","Lofton","Dickey","Ellis","Lofton",7,6,10,16,7,7,12,28,5.1,-0.1,5,2.9,2.1
"455","9",1983,"NFL","Green Bay Packers",8,8,0,"2nd of 5",NA,429,439,-10,"Starr","Dickey","Dickey","Ellis","Lofton",5,2,26,28,26,14,19,28,-0.6,-1.2,-1.9,5.2,-7.1
"456","9",1982,"NFL","Green Bay Packers*",5,3,1,"1st of 5","Lost Div",226,169,57,"Starr","Lofton","Dickey","Ivery","Lofton",5,12,11,8,22,8,10,28,6.3,-0.2,6.2,4.6,1.5
"457","9",1981,"NFL","Green Bay Packers",8,8,0,"3rd of 5",NA,324,361,-37,"Starr","Lofton","Dickey","Ellis","Lofton",14,23,20,9,4,17,19,28,-2.3,0.6,-1.7,0.7,-2.3
"458","9",1980,"NFL","Green Bay Packers",5,10,1,"5th of 5",NA,231,371,-140,"Starr","Lofton","Dickey","Ivery","Lofton",28,14,22,25,28,26,24,28,-8.8,-0.3,-9,-5.8,-3.2
"459","9",1979,"NFL","Green Bay Packers",5,11,0,"4th of 5",NA,246,316,-70,"Starr","Lofton","Whitehurst","Middleton","Lofton",25,25,13,23,26,21,26,28,-4.4,-2.5,-6.8,-5.3,-1.6
"460","9",1978,"NFL","Green Bay Packers",8,7,1,"2nd of 5",NA,249,269,-20,"Starr","Buchanon","Whitehurst","Middleton","Lofton",22,24,8,19,8,18,26,28,-1.3,0.7,-0.6,-2.2,1.6
"461","9",1977,"NFL","Green Bay Packers",4,10,0,"4th of 5",NA,134,219,-85,"Starr","Barber","Dickey","Smith","Odom",27,27,10,18,19,22,24,28,-6.1,-2.6,-8.7,-9.1,0.4
"462","9",1976,"NFL","Green Bay Packers",5,9,0,"4th of 4",NA,218,299,-81,"Starr","Gray","Dickey","Harrell","Payne",23,26,21,14,26,20,21,28,-5.8,1.3,-4.5,-2.5,-2
"463","9",1975,"NFL","Green Bay Packers",4,10,0,"4th of 4",NA,226,285,-59,"Starr","Carr","Hadl","Brockington","Payne",20,23,13,16,14,17,19,26,-4.2,0,-4.2,-3.3,-0.9
"464","9",1974,"NFL","Green Bay Packers",6,8,0,"3rd of 4",NA,210,206,4,"Devine","Hendricks","Hadl","Brockington","Staggers",21,21,5,6,16,14,14,26,0.3,-1.6,-1.3,-3.2,2
"465","9",1973,"NFL","Green Bay Packers",5,7,2,"3rd of 4",NA,202,259,-57,"Devine","Brockington","Tagge","Brockington","Staggers",22,25,14,10,9,16,20,26,-4.1,-0.8,-4.9,-5.1,0.2
"466","9",1972,"NFL","Green Bay Packers*",10,4,0,"1st of 4","Lost Div",304,226,78,"Devine","Ellis","Hunter","Brockington","Dale",11,22,4,2,3,8,15,26,5.6,1.5,7,2.3,4.7
"467","9",1971,"NFL","Green Bay Packers",4,8,2,"4th of 4",NA,274,298,-24,"Devine","Anderson","Hunter","Brockington","Dale",13,16,18,13,21,14,15,26,-1.7,0.7,-1,1.4,-2.3
"468","9",1970,"NFL","Green Bay Packers",6,8,0,"3rd of 4",NA,196,293,-97,"Bengtson","Anderson","Starr","Anderson","Dale",24,24,19,16,18,22,23,26,-6.9,5.1,-1.8,-2.4,0.6
"469","10",2021,"NFL","Indianapolis Colts",9,8,0,"2nd of 4",NA,451,365,86,"Reich","Taylor","Wentz","Taylor","Pittman",9,16,9,16,1,7,18,32,5.1,-0.6,4.4,3.3,1.1
"470","10",2020,"NFL","Indianapolis Colts*",11,5,0,"2nd of 4","Lost WC",451,362,89,"Reich","Buckner","Rivers","Taylor","Hilton",9,10,10,8,2,8,7,32,5.6,-2.8,2.8,1.2,1.6
"471","10",2019,"NFL","Indianapolis Colts",7,9,0,"3rd of 4",NA,361,373,-12,"Reich","Nelson","Brissett","Mack","Pascal",16,25,18,16,12,17,18,32,-0.8,-1.1,-1.8,-1,-0.8
"472","10",2018,"NFL","Indianapolis Colts*",10,6,0,"2nd of 4","Lost Div",433,344,89,"Reich","Leonard","Luck","Mack","Hilton",5,7,10,11,13,8,4,32,5.6,-2.2,3.4,3.9,-0.6
"473","10",2017,"NFL","Indianapolis Colts",4,12,0,"3rd of 4",NA,263,404,-141,"Pagano","Brissett","Brissett","Gore","Hilton",30,31,30,30,12,30,32,32,-8.8,-1.3,-10.1,-6.1,-4
"474","10",2016,"NFL","Indianapolis Colts",8,8,0,"3rd of 4",NA,411,392,19,"Pagano","Luck","Luck","Gore","Hilton",8,10,22,30,24,16,26,32,1.2,-0.8,0.4,3.1,-2.7
"475","10",2015,"NFL","Indianapolis Colts",8,8,0,"2nd of 4",NA,333,408,-75,"Pagano","Davis","Luck","Gore","Hilton",24,28,25,26,22,25,30,32,-4.7,-2,-6.7,-3.1,-3.6
"476","10",2014,"NFL","Indianapolis Colts*",11,5,0,"1st of 4","Lost Conf",458,369,89,"Pagano","Luck","Luck","Richardson","Hilton",6,3,19,11,22,7,3,32,5.6,-1.1,4.4,5.2,-0.8
"477","10",2013,"NFL","Indianapolis Colts*",11,5,0,"1st of 4","Lost Div",391,336,55,"Pagano","Mathis","Luck","Brown","Hilton",14,15,9,20,3,10,20,32,3.4,0.6,4,1.7,2.3
"478","10",2012,"NFL","Indianapolis Colts*",11,5,0,"2nd of 4","Lost WC",357,387,-30,"Pagano","Luck","Luck","Ballard","Wayne",18,10,21,26,26,21,18,32,-1.9,-2.8,-4.7,-1.9,-2.8
"479","10",2011,"NFL","Indianapolis Colts",2,14,0,"4th of 4",NA,243,430,-187,"Caldwell","Freeney","Painter","Brown","Wayne",28,30,28,25,26,30,32,32,-11.7,0.4,-11.3,-6,-5.3
"480","10",2010,"NFL","Indianapolis Colts*",10,6,0,"1st of 4","Lost WC",435,388,47,"Caldwell","Manning","Manning","Brown","Wayne",4,4,23,20,19,11,8,32,2.9,-0.1,2.9,3.7,-0.9
"481","10",2009,"NFL","Indianapolis Colts*",14,2,0,"1st of 4","Lost SB",416,307,109,"Caldwell","Manning","Manning","Addai","Wayne",7,9,8,18,13,9,14,32,6.8,-0.9,5.9,4.4,1.5
"482","10",2008,"NFL","Indianapolis Colts*",12,4,0,"2nd of 4","Lost WC",377,298,79,"Dungy","Manning","Manning","Addai","Wayne",13,15,7,11,4,9,13,32,4.9,1.6,6.5,2.6,3.9
"483","10",2007,"NFL","Indianapolis Colts*",13,3,0,"1st of 4","Lost Div",450,262,188,"Dungy","Wayne","Manning","Addai","Wayne",3,5,1,3,2,2,2,32,11.8,0.3,12,6.6,5.4
"484","10",2006,"NFL","Indianapolis Colts*",12,4,0,"1st of 4","Won SB",427,360,67,"Dungy","Manning","Manning","Addai","Harrison",2,3,23,21,6,9,7,32,4.2,1.7,5.9,6.9,-1.1
"485","10",2005,"NFL","Indianapolis Colts*",14,2,0,"1st of 4","Lost Div",439,247,192,"Dungy","Saturday","Manning","James","Harrison",2,3,2,11,4,1,2,32,12,-1.2,10.8,5.6,5.2
"486","10",2004,"NFL","Indianapolis Colts*",12,4,0,"1st of 4","Lost Div",522,351,171,"Dungy","Manning","Manning","James","Wayne",1,2,19,29,1,2,7,32,10.7,0.7,11.4,11.7,-0.3
"487","10",2003,"NFL","Indianapolis Colts*",12,4,0,"1st of 4","Lost Conf",447,336,111,"Dungy","Manning","Manning","James","Harrison",2,3,20,11,6,4,3,32,6.9,0,7,8.2,-1.2
"488","10",2002,"NFL","Indianapolis Colts*",10,6,0,"2nd of 4","Lost WC",349,313,36,"Dungy","Harrison","Manning","James","Harrison",17,9,7,8,21,13,8,32,2.3,-1.1,1.2,0.4,0.7
"489","10",2001,"NFL","Indianapolis Colts",6,10,0,"4th of 5",NA,413,486,-73,"Mora","Manning","Manning","Rhodes","Harrison",2,2,31,29,28,23,10,31,-4.6,0.8,-3.8,6.1,-9.8
"490","10",2000,"NFL","Indianapolis Colts*",10,6,0,"2nd of 5","Lost WC",429,326,103,"Mora","James","Manning","James","Harrison",4,3,15,21,22,7,9,31,6.4,1.5,7.9,7.1,0.8
"491","10",1999,"NFL","Indianapolis Colts*",13,3,0,"1st of 5","Lost Div",423,333,90,"Mora","James","Manning","James","Harrison",3,4,17,15,19,4,8,31,5.6,0.5,6.1,6.6,-0.5
"492","10",1998,"NFL","Indianapolis Colts",3,13,0,"5th of 5",NA,310,444,-134,"Mora","Faulk","Manning","Faulk","Faulk",19,12,29,29,29,28,24,30,-8.4,3,-5.4,-0.1,-5.3
"493","10",1997,"NFL","Indianapolis Colts",3,13,0,"5th of 5",NA,313,401,-88,"Infante","Faulk","Harbaugh","Faulk","Harrison",20,19,26,10,19,24,12,30,-5.5,1.2,-4.3,-0.6,-3.8
"494","10",1996,"NFL","Indianapolis Colts*",9,7,0,"3rd of 5","Lost WC",317,334,-17,"Infante","Harbaugh","Harbaugh","Faulk","Harrison",16,25,18,22,17,17,25,30,-1.1,-0.6,-1.6,-1.8,0.2
"495","10",1995,"NFL","Indianapolis Colts*",9,7,0,"2nd of 5","Lost Conf",331,316,15,"Marchibroda","Faulk","Harbaugh","Faulk","Dawkins",17,22,5,7,7,13,17,30,0.9,-2.3,-1.3,-1.8,0.4
"496","10",1994,"NFL","Indianapolis Colts",8,8,0,"3rd of 5",NA,307,320,-13,"Marchibroda","Faulk","Harbaugh","Faulk","Dawkins",18,27,14,20,18,13,28,28,-0.8,-0.7,-1.5,-1.3,-0.2
"497","10",1993,"NFL","Indianapolis Colts",4,12,0,"5th of 5",NA,189,378,-189,"Marchibroda","Langhorne","George","Potts","Langhorne",27,22,27,28,25,28,24,28,-11.8,0.5,-11.3,-6.2,-5.1
"498","10",1992,"NFL","Indianapolis Colts",9,7,0,"3rd of 5",NA,216,302,-86,"Marchibroda","Banks","George","Johnson","Langhorne",26,24,16,21,15,21,25,28,-5.4,-1.6,-7,-6,-1
"499","10",1991,"NFL","Indianapolis Colts",1,15,0,"5th of 5",NA,143,381,-238,"Venturi,Meyer","Hand","George","Dickerson","Brooks",28,28,26,20,19,28,28,28,-14.9,-2.4,-17.3,-11.5,-5.7
"500","10",1990,"NFL","Indianapolis Colts",7,9,0,"3rd of 5",NA,281,353,-72,"Meyer","Bentley","George","Dickerson","Hester",21,27,20,26,24,23,27,28,-4.5,0.6,-3.9,-2.7,-1.2
"501","10",1989,"NFL","Indianapolis Colts",8,8,0,"2nd of 5",NA,298,301,-3,"Meyer","Prior","Trudeau","Dickerson","Brooks",20,23,11,22,5,15,23,28,-0.2,-0.3,-0.5,-2.7,2.2
"502","10",1988,"NFL","Indianapolis Colts",9,7,0,"2nd of 5",NA,354,315,39,"Meyer","Dickerson","Chandler","Dickerson","Brooks",9,21,11,17,9,10,23,28,2.4,0.8,3.2,2.9,0.3
"503","10",1987,"NFL","Indianapolis Colts*",9,6,0,"1st of 5","Lost Div",300,238,62,"Meyer","Bickett","Trudeau","Dickerson","Brooks",18,13,1,6,4,7,9,28,4.1,0.1,4.3,-1.3,5.5
"504","10",1986,"NFL","Indianapolis Colts",3,13,0,"5th of 5",NA,229,400,-171,"Meyer,Dowhower","Hinton","Trudeau","McMillan","Brooks",27,22,25,25,21,27,27,28,-10.7,0.3,-10.4,-6.6,-3.8
"505","10",1985,"NFL","Indianapolis Colts",5,11,0,"4th of 5",NA,320,386,-66,"Dowhower","Hinton","Pagel","McMillan","Capers",17,19,21,19,14,22,21,28,-4.1,1.5,-2.7,-0.3,-2.4
"506","10",1984,"NFL","Indianapolis Colts",4,12,0,"4th of 5",NA,239,414,-175,"Kush,Hunter","Krauss","Pagel","McMillan","Butler",28,28,25,22,20,25,27,28,-10.9,-0.2,-11.1,-7.4,-3.7
"507","10",1983,"NFL","Baltimore Colts",7,9,0,"4th of 5",NA,264,354,-90,"Kush","Dickey","Pagel","Dickey","Dickey",26,21,19,23,11,25,22,28,-5.6,-1.2,-6.9,-4.1,-2.7
"508","10",1982,"NFL","Baltimore Colts",0,8,1,"5th of 5",NA,113,236,-123,"Kush","Pagel","Pagel","McMillan","Bouza",28,27,26,26,27,28,27,28,-13.7,4.8,-8.8,-6.1,-2.7
"509","10",1981,"NFL","Baltimore Colts",2,14,0,"4th of 5",NA,259,533,-274,"McCormack","Jones","Jones","Dickey","Butler",26,22,28,28,21,28,28,28,-17.1,1.3,-15.8,-3.8,-12
"510","10",1980,"NFL","Baltimore Colts",7,9,0,"4th of 5",NA,355,387,-32,"McCormack","Jones","Jones","Dickey","Carr",9,13,23,21,17,17,17,28,-2,0.5,-1.5,2.8,-4.3
"511","10",1979,"NFL","Baltimore Colts",5,11,0,"5th of 5",NA,271,351,-80,"Marchibroda","Washington","Landry","Washington","Washington",22,20,19,15,14,23,17,28,-5,1.5,-3.5,-2,-1.5
"512","10",1978,"NFL","Baltimore Colts",5,11,0,"5th of 5",NA,239,421,-182,"Marchibroda","Washington","Troup","Washington","Carr",27,24,28,28,25,28,28,28,-11.4,2.6,-8.8,-2.8,-6
"513","10",1977,"NFL","Baltimore Colts*",10,4,0,"1st of 5","Lost Div",295,221,74,"Marchibroda","Mitchell","Jones","Mitchell","Mitchell",6,6,11,17,2,6,6,28,5.3,-0.3,5,3.6,1.5
"514","10",1976,"NFL","Baltimore Colts*",11,3,0,"1st of 5","Lost Div",417,246,171,"Marchibroda","Mitchell","Jones","Mitchell","Carr",1,1,13,15,6,2,5,28,12.2,-2.5,9.8,9.3,0.4
"515","10",1975,"NFL","Baltimore Colts*",10,4,0,"1st of 5","Lost Div",395,269,126,"Marchibroda","Mitchell","Jones","Mitchell","Doughty",2,12,10,12,1,5,11,26,9,-0.4,8.6,6.3,2.2
"516","10",1974,"NFL","Baltimore Colts",2,12,0,"5th of 5",NA,190,329,-139,"Thomas,Schnellenberger","Mitchell","Jones","Mitchell","Mitchell",23,15,25,14,25,25,17,26,-9.9,1.3,-8.7,-4.6,-4.1
"517","10",1973,"NFL","Baltimore Colts",4,10,0,"5th of 5",NA,226,341,-115,"Schnellenberger","Mitchell","Domres","Mitchell","Doughty",20,21,21,21,15,21,22,26,-8.2,-0.2,-8.4,-2.4,-5.9
"518","10",1972,"NFL","Baltimore Colts",5,9,0,"3rd of 5",NA,235,252,-17,"Sandusky,McCafferty","Hendricks","Domres","McCauley","Havrilak",20,14,11,20,9,17,18,26,-1.2,-1.1,-2.3,-5.1,2.8
"519","10",1971,"NFL","Baltimore Colts*",10,4,0,"2nd of 5","Lost Conf",313,140,173,"McCafferty","Hendricks","Morrall","Bulaich","Hinton",5,12,2,1,6,2,2,26,12.4,-1.9,10.4,2,8.5
"520","10",1970,"NFL","Baltimore Colts*",11,2,1,"1st of 5","Won SB",321,234,87,"McCafferty","Logan","Unitas","Bulaich","Jefferson",6,8,7,9,14,5,10,26,6.2,-5.8,0.4,0.9,-0.5
"521","11",2021,"NFL","Kansas City Chiefs*",12,5,0,"1st of 4","Lost Conf",480,364,116,"Reid","Mahomes","Mahomes","Williams","Hill",4,3,8,27,11,5,11,32,6.8,0.6,7.4,5.4,2
"522","11",2020,"NFL","Kansas City Chiefs*",14,2,0,"1st of 4","Lost SB",473,362,111,"Reid","Mahomes","Mahomes","Edwards-Helaire","Kelce",6,1,10,16,8,6,3,32,6.9,-0.1,6.8,4.5,2.3
"523","11",2019,"NFL","Kansas City Chiefs*",12,4,0,"1st of 4","Won SB",451,308,143,"Reid","Mahomes","Mahomes","Williams","Kelce",5,6,7,17,7,4,10,32,8.9,0.2,9.1,6.2,2.9
"524","11",2018,"NFL","Kansas City Chiefs*",12,4,0,"1st of 4","Lost Conf",565,421,144,"Reid","Mahomes","Mahomes","Hunt","Hill",1,1,24,31,6,2,11,32,9,-0.1,8.9,12.6,-3.8
"525","11",2017,"NFL","Kansas City Chiefs*",10,6,0,"1st of 4","Lost WC",415,339,76,"Reid","Smith","Smith","Hunt","Hill",6,5,15,28,2,10,12,32,4.8,-1.3,3.4,3.8,-0.3
"526","11",2016,"NFL","Kansas City Chiefs*",12,4,0,"1st of 4","Lost Div",389,311,78,"Reid","Peters","Smith","Ware","Kelce",13,20,7,24,1,4,28,32,4.9,0.7,5.6,1.2,4.4
"527","11",2015,"NFL","Kansas City Chiefs*",11,5,0,"2nd of 4","Lost Div",405,287,118,"Reid","Smith","Smith","West","Maclin",9,27,3,7,2,6,15,32,7.4,1.6,9,3.7,5.3
"528","11",2014,"NFL","Kansas City Chiefs",9,7,0,"2nd of 4",NA,353,281,72,"Reid","Houston","Smith","Charles","Kelce",16,25,2,7,21,9,22,32,4.5,1.2,5.7,0,5.7
"529","11",2013,"NFL","Kansas City Chiefs*",11,5,0,"2nd of 4","Lost WC",430,305,125,"Reid","Charles","Smith","Charles","Charles",6,21,5,24,2,4,25,32,7.8,-1.7,6.1,1.7,4.3
"530","11",2012,"NFL","Kansas City Chiefs",2,14,0,"4th of 4",NA,211,425,-214,"Crennel","Charles","Cassel","Charles","Bowe",32,24,25,20,31,32,27,32,-13.4,-0.6,-14,-10.3,-3.7
"531","11",2011,"NFL","Kansas City Chiefs",7,9,0,"4th of 4",NA,212,338,-126,"Haley,Crennel","Johnson","Cassel","Battle","Bowe",31,27,12,11,18,29,21,32,-7.9,-0.2,-8.1,-10.2,2.1
"532","11",2010,"NFL","Kansas City Chiefs*",10,6,0,"1st of 4","Lost WC",366,326,40,"Haley","Charles","Cassel","Charles","Bowe",14,12,11,14,5,13,10,32,2.5,-3.2,-0.7,-1.5,0.8
"533","11",2009,"NFL","Kansas City Chiefs",4,12,0,"4th of 4",NA,294,424,-130,"Haley","Charles","Cassel","Charles","Chambers",23,25,29,30,16,27,28,32,-8.1,-0.3,-8.4,-2.5,-5.9
"534","11",2008,"NFL","Kansas City Chiefs",2,14,0,"4th of 4",NA,291,440,-149,"Edwards","Bowe","Thigpen","Johnson","Gonzalez",26,24,29,31,8,29,27,32,-9.3,0.1,-9.2,-3.9,-5.3
"535","11",2007,"NFL","Kansas City Chiefs",4,12,0,"3rd of 4",NA,226,335,-109,"Edwards","Allen","Huard","Johnson","Gonzalez",31,31,14,13,28,26,24,32,-6.8,1.4,-5.5,-7.4,1.9
"536","11",2006,"NFL","Kansas City Chiefs*",9,7,0,"2nd of 4","Lost WC",331,315,16,"Edwards","Johnson","Huard","Johnson","Gonzalez",15,16,11,16,10,13,17,32,1,0,1,0.4,0.6
"537","11",2005,"NFL","Kansas City Chiefs",10,6,0,"2nd of 4",NA,403,325,78,"Vermeil","Johnson","Green","Johnson","Kennison",6,1,16,25,8,9,1,32,4.9,2.1,7,5.1,1.9
